filename,question_1a_health_policy,question_1a_confidence,question_1a_explanation,question_1b_ghpl_categories,question_1b_confidence,question_1b_explanation,metadata_extracted,title,doc_type,health_topic,creator,year,country,language,governance_level,overall_confidence,metadata_completeness,processing_time_seconds,processed,error_message
Strategic-planning-for-tobacco-control---a-model-for-the-african-region---web.pdf,True,0.95,"This document is published by the World Health Organization Regional Office for Africa (WHO AFRO) and includes official WHO branding, foreword from a WHO official, and is intended to guide country-level implementation of the WHO Framework Convention on Tobacco Control. WHO is an authoritative public health agency.",True,0.9,"The document is a strategic planning model for tobacco control containing vision/mission, strategic objectives, implementation matrices with specific actions, timelines, responsibilities, indicators and budgets — i.e., a national/regional-level control plan for a specific health problem (tobacco). This matches the 'National Control Plan' category (could also function as an action/implementation plan template).",True,"value='Strategic Planning for Tobacco Control: A Model for the African Region' confidence=0.9 evidence='Cover/title: ""STRATEGIC PLANNING FOR TOBACCO CONTROL A model for the African Region""' source_page=2 alternatives=['Strategic Planning for Tobacco Control', 'Strategic Planning for Tobacco Control (Model for the African Region)']","value=<DocType.NATIONAL_CONTROL_PLAN: 'National Control Plan'> confidence=0.9 evidence='Title and content refer to a strategic planning model for tobacco control and include strategic objectives, implementation matrices and timelines (e.g., cover/title: ""STRATEGIC PLANNING FOR TOBACCO CONTROL A model for the African Region""; chapters on strategic objectives, implementation matrix).' source_page=2 alternatives=['Policy', 'Action Plan', 'National Health Strategy']","value=None confidence=0.0 evidence='Document is about tobacco control (tobacco is a risk factor for many diseases) but the allowed enum values are limited to Cancer, Cardiovascular Health, or Non-Communicable Disease (only if covering both cancer and cardiovascular). The document does not explicitly present itself as focused solely on cancer or cardiovascular disease, nor does it cover both cancer and cardiovascular disease together.' source_page=None alternatives=['Tobacco control', 'Non-Communicable Disease', 'Public health / Tobacco']","value=<Creator.AGENCY: 'Agency'> confidence=1.0 evidence='Explicitly stated: ""WORLD HEALTH ORGANIZATION REGIONAL OFFICE FOR AFRICA"" (cover/title area). Also copyright: ""© WHO Regional Office for Africa, 2016""' source_page=2 alternatives=['Ministry', 'Association']","value=2016 confidence=1.0 evidence='Publication line on cover: ""BRAZZAVILLE ● 2016"" and copyright: ""© WHO Regional Office for Africa, 2016""' source_page=2 alternatives=['2016 (publication)']","value=None confidence=0.0 evidence='The document is aimed at the African Region as a whole and is published by WHO Regional Office for Africa in Brazzaville; it is not a single-country document.' source_page=2 alternatives=['African Region', 'Republic of the Congo (Brazzaville)']","value='English' confidence=1.0 evidence='All main text and headings are in English (e.g., ""STRATEGIC PLANNING FOR TOBACCO CONTROL"", ""A model for the African Region"", chapter headings and content in English).' source_page=2 alternatives=['English (primary)']",,0.869,0.75,26.972248315811157,True,
Appendix1-LearningObjectives.pdf,False,0.95,"This is an academic program appendix describing PhD learning objectives and competencies for a Department of Nutrition. It reads as university/department curriculum material (training/education) rather than a government, WHO, national public health institute, or professional society policy document—no official authority, ministerial foreword, or regulatory language is present.",False,0.95,"The content is curriculum/educational objectives and does not match any GHPL category. It is not a policy, law, national health strategy, national control plan, action plan, or evidence-based guideline—there are no goals/implementation timelines, legal force, or formal clinical/public-health recommendations.",False,,,,,,,,,,,10.555196523666382,True,
463530_Cancer.pdf,False,0.95,"This is a commercial insurance brochure from Mutual of Omaha (product details, state-specific benefit descriptions and policy form numbers). It is a solicitation of insurance and not issued by a government health authority, WHO, national public health institute, or professional medical society.",False,0.95,"The document is a product/marketing brochure and benefit summary for supplemental cancer insurance. It does not define public policy, create legal/regulatory obligations, present a national health strategy or control plan, outline an implementation/action plan, nor provide evidence‑based clinical/public health guidelines.",False,,,,,,,,,,,19.828726530075073,True,
ENCLOSURE-2_Joint_Policy_Sample.pdf,False,0.9,"The document is an official State of Vermont memorandum template from the Office of the Adjutant General (a government/military office). While it is on government letterhead, it is not from a health authority (e.g., health ministry, public health institute, WHO) and contains administrative guidance rather than public health content.",False,0.9,"The content is an administrative policy memorandum template/guidance for joint policy memoranda. It is not a health POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN, or clinical/public health GUIDELINE as defined by the GHPL categories.",False,,,,,,,,,,,6.9641571044921875,True,
Nphs-2020-survey-report.pdf,True,0.95,"This is an official report produced by the Ministry of Health (Epidemiology & Disease Control Division) and Health Promotion Board, Republic of Singapore (includes MOH logo and ministerial foreword). It is therefore from an authoritative government health source.",False,0.9,"The document is a national population health survey report (data/statistical report presenting prevalence, screening and survey methodology). It does not set policy goals, legal rules, a national health strategy, control plan, action plan, or provide evidence-based clinical/public health guidelines — thus it does not fit any of the six GHPL categories.",False,,,,,,,,,,,8.473748445510864,True,
WW-core-strategies-508.pdf,True,0.95,"This document is published by the Centers for Disease Control and Prevention (CDC) — National Center for Chronic Disease Prevention and Health Promotion, Division for Heart Disease and Stroke Prevention (WISEWOMAN program). That is an official U.S. federal public health agency and therefore an authoritative health source.",False,0.9,"The content is an implementation/evaluation summary and program brief describing Years 1–2 activities, data, and performance measures for the WISEWOMAN program. It does not constitute a formal policy, law, national health strategy, national control plan, action plan with implementation timelines/responsibilities, or evidence-based clinical guideline; it is a program report/data brief.",False,,,,,,,,,,,7.667124509811401,True,
The-World-Bank-in-India-newsletter-vol-13-no-2.pdf,False,0.92,"This is a World Bank India newsletter (Vol.13 No.2, September 2014) produced by an international development bank. While it contains health-related articles (e.g., on medical overuse), it is not issued by a government health authority, WHO/UN health agency, national public health institute, or professional medical society that sets official health standards or policy. It is an informational/development publication, not an authoritative health policy source.",False,0.95,"The document is a newsletter/magazine with articles, commentary and listings of working papers. It does not constitute a formal POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN, or GUIDELINE. It lacks the official/legal/implementation characteristics required for any of the six GHPL categories.",False,,,,,,,,,,,17.261434078216553,True,
TLD memo to provinces on TLD transition _ stock    05052021.pdf,True,0.95,"Document is on official Department of Health (Republic of South Africa) letterhead, references the National Department of Health (NDoH) and is a directive from health authorities about antiretroviral management — consistent with an authoritative government health source.",False,0.9,"This is an operational memo/announcement requesting implementation of ARV switching recommendations (stock/supply and clinical switch advice). It does not constitute a formal POLICY, LAW, NATIONAL HEALTH STRATEGY, NATIONAL CONTROL PLAN, ACTION PLAN (no detailed timelines/responsibilities/resources), or a systematically developed GUIDELINE; therefore it does not fit the six GHPL categories.",False,,,,,,,,,,,11.549401760101318,True,
598590PROP0P101BLIC10Chiller0Energy.pdf,False,0.9,"The page is a procurement table (Table A8.1) showing package descriptions, estimated costs, QCBS/RFP timelines and references to Bank/World Bank prior review. It lacks ministry/WHO/health authority letterhead, ministerial approval, or health policy language. It appears to be a project procurement/financial document, not an authoritative health policy source.",False,0.9,"This is a procurement/contract schedule/financial table, not a policy, law, national health strategy, disease control plan, implementation action plan, or clinical/public‑health guideline. It contains procurement timelines and costs (RFP, TOR, QCBS) rather than policy goals, legal provisions, national strategy elements, actions with responsibilities, or evidence‑based clinical guidance.",False,,,,,,,,,,,10.193204402923584,True,
COVID-19_practise-healthcare-safely_how-to-hand-rub_Landscape_2020-07-15.pdf,True,0.95,"The document bears the Republic of South Africa Department of Health logo and cites the NDoH 'Practical manual for implementation of the National Infection Prevention and Control Strategic Framework', and is adapted from WHO/ICSSA—indicating it originates from official national health authorities and recognized international bodies.",False,0.9,"This is an instructional/educational poster showing the hand-rub technique (public-facing training material). It is not a formal policy, law, national strategy, national control plan, action plan, or an evidence-based guideline document as defined by the GHPL categories; it functions as training/public information rather than an official guideline or strategic/legally binding document.",False,,,,,,,,,,,14.631355047225952,True,
